datetime	from	to	from_amount	to_amount	price1	price2	price3	price4	price5	total_usd
2021-02-18 09:00:00	USDT	BTC	1029321.4827751725	19.88220589900198	51770.99	188.0834	1901.12	93.11	193.2	1029321.4827751725
2021-02-20 12:00:00	USDT	BTC	19.88220589900198	1139089.7497891495	57291.92	297.0513	2024.21	93.92	199.04	1139089.7497891495
2021-02-20 13:00:00	USDT	BTC	1139089.7497891495	19.888308617596458	57274.34	284.4533	2028.82	95.05	197.17	1139089.7497891495
2021-02-20 22:00:00	USDT	XMR	19.888308617596458	1102289.4179385798	55423.99	243.3841	1894.23	99.91	202.06	1102289.4179385798
2021-02-20 22:00:00	USDT	XMR	1102289.4179385798	5455.257932983172	55423.99	243.3841	1894.23	99.91	202.06	1102289.4179385798
2021-02-22 05:00:00	USDT	ZEC	5455.257932983172	1045772.9457528741	55869.15	273.7929	1868.57	97.89	191.7	1045772.9457528741
2021-02-22 05:00:00	USDT	ZEC	1045772.9457528741	10683.143791530025	55869.15	273.7929	1868.57	97.89	191.7	1045772.9457528741
2021-02-23 03:00:00	USDT	ZEC	10683.143791530025	1151963.3950406825	51906.36	246.9865	1679.91	107.83	182.51	1151963.3950406825
2021-02-23 04:00:00	USDT	BTC	1151963.3950406825	22.696773587380086	50754.5	243.6822	1634.12	108.08	183.82	1151963.3950406825
2021-02-23 08:00:00	USDT	XMR	22.696773587380086	1056879.3475155993	46565.18	195.6062	1445.35	105.97	185.39	1056879.3475155993
2021-02-23 08:00:00	USDT	XMR	1056879.3475155993	5700.843343845943	46565.18	195.6062	1445.35	105.97	185.39	1056879.3475155993
2021-02-26 16:00:00	USDT	XMR	5700.843343845943	1162744.0084108186	48127.26	235.8979	1550.14	107.84	203.96	1162744.0084108186
2021-02-26 17:00:00	USDT	BTC	1162744.0084108186	24.39614142241344	47660.98	233.2413	1519.81	107.99	203.26	1162744.0084108186
2021-02-26 21:00:00	USDT	XMR	24.39614142241344	1114353.7739766329	45677.46	219.2804	1429.75	108.62	203.99	1114353.7739766329
2021-02-26 21:00:00	USDT	XMR	1114353.7739766329	5462.786283526804	45677.46	219.2804	1429.75	108.62	203.99	1114353.7739766329
2021-02-28 20:00:00	USDT	XMR	5462.786283526804	1234261.9329000462	44860.38	207.0025	1408.65	116.49	225.94	1234261.9329000462
2021-02-28 21:00:00	USDT	BTC	1234261.9329000462	27.34932551686892	45129.52	208.8647	1412.66	117.92	223.25	1234261.9329000462
2021-03-03 07:00:00	USDT	BTC	27.34932551686892	1360710.171961014	49752.97	249.105	1566.35	113.62	228.35	1360710.171961014
2021-03-03 08:00:00	USDT	BTC	1360710.171961014	26.728067992950887	50909.41	251.2354	1592.52	112.69	229.09	1360710.171961014
2021-03-04 04:00:00	USDT	XMR	26.728067992950887	1311421.476336573	49065.33	238.8792	1538.01	114.91	240.3	1311421.476336573
2021-03-04 04:00:00	USDT	XMR	1311421.476336573	5457.434358454319	49065.33	238.8792	1538.01	114.91	240.3	1311421.476336573
2021-03-05 02:00:00	USDT	ZEC	5457.434358454319	1267379.9810638465	47108.28	221.6097	1480.97	114.6	232.23	1267379.9810638465
2021-03-05 02:00:00	USDT	ZEC	1267379.9810638465	11059.16213842798	47108.28	221.6097	1480.97	114.6	232.23	1267379.9810638465
2021-03-06 11:00:00	USDT	ZEC	11059.16213842798	1402080.5759098993	48171.01	225.2663	1564.07	126.78	234.72	1402080.5759098993
2021-03-06 12:00:00	USDT	BTC	1402080.5759098993	29.41793551484722	47660.74	223.403	1542.18	126.3	236.91	1402080.5759098993
2021-03-09 01:00:00	USDT	BTC	29.41793551484722	1576076.1914853698	53575.35	240.1192	1843.93	123.43	231.63	1576076.1914853698
2021-03-09 02:00:00	USDT	BTC	1576076.1914853698	29.40841180767847	53592.7	245.36	1841.82	123.74	229.82	1576076.1914853698
2021-03-13 10:00:00	USDT	BTC	29.40841180767847	1748276.8527411132	59448.19	278.5641	1860.68	141.48	268.23	1748276.8527411132
2021-03-13 11:00:00	USDT	BTC	1748276.8527411132	29.211101881831286	59849.74	281.1481	1871.8	141.13	265.12	1748276.8527411132
2021-03-15 07:00:00	USDT	XMR	29.211101881831286	1688102.5670865783	57789.76	255.2105	1793.82	145.88	265.26	1688102.5670865783
2021-03-15 07:00:00	USDT	XMR	1688102.5670865783	6363.9544864909085	57789.76	255.2105	1793.82	145.88	265.26	1688102.5670865783
2021-03-18 08:00:00	USDT	ZEC	6363.9544864909085	1627390.4412854551	58007.11	271.6768	1805.83	141.27	255.72	1627390.4412854551
2021-03-18 08:00:00	USDT	ZEC	1627390.4412854551	11519.717146495754	58007.11	271.6768	1805.83	141.27	255.72	1627390.4412854551
2021-03-21 02:00:00	USDT	ZEC	11519.717146495754	1815622.619459196	57615.32	262.9775	1783.24	157.61	266.32	1815622.619459196
2021-03-21 03:00:00	USDT	BTC	1815622.619459196	31.4175916154905	57790.0	267.0326	1787.12	155.15	265.32	1815622.619459196
2021-03-21 09:00:00	USDT	XMR	31.4175916154905	1758232.7332070118	55963.32	261.038	1763.88	151.97	268.4	1758232.7332070118
2021-03-21 09:00:00	USDT	XMR	1758232.7332070118	6550.7925976416245	55963.32	261.038	1763.88	151.97	268.4	1758232.7332070118
2021-03-23 11:00:00	USDT	ZEC	6550.7925976416245	1691152.617007162	54249.81	255.8984	1687.35	163.37	258.16	1691152.617007162
2021-03-23 11:00:00	USDT	ZEC	1691152.617007162	10351.67176964658	54249.81	255.8984	1687.35	163.37	258.16	1691152.617007162
2021-03-24 06:00:00	USDT	XMR	10351.67176964658	1606372.4252137565	54662.79	257.8052	1682.22	155.18	261.68	1606372.4252137565
2021-03-24 06:00:00	USDT	XMR	1606372.4252137565	6138.6900994105645	54662.79	257.8052	1682.22	155.18	261.68	1606372.4252137565
2021-03-24 09:00:00	USDT	ZEC	6138.6900994105645	1556710.422309525	56404.73	263.8193	1711.68	157.72	253.59	1556710.422309525
2021-03-24 09:00:00	USDT	ZEC	1556710.422309525	9870.08890635002	56404.73	263.8193	1711.68	157.72	253.59	1556710.422309525
